Date,Open,High,Low,Close,Adj Close,Volume
2022-01-28,7625.0,7650.0,7550.0,7650.0,7301.87841796875,60572600
2022-01-31,7775.0,7775.0,7450.0,7475.0,7134.84228515625,50850400
2022-02-02,7525.0,7525.0,7450.0,7475.0,7134.84228515625,34384500
2022-02-03,7475.0,7475.0,7350.0,7475.0,7134.84228515625,30102000
2022-02-04,7450.0,7525.0,7400.0,7475.0,7134.84228515625,18314700
2022-02-07,7650.0,7650.0,7475.0,7500.0,7158.70458984375,34433900
2022-02-08,7600.0,7725.0,7550.0,7625.0,7278.01611328125,79290900
2022-02-09,7700.0,7725.0,7600.0,7675.0,7325.7412109375,53680400
2022-02-10,7700.0,7750.0,7650.0,7725.0,7373.4658203125,53839700
2022-02-11,7775.0,7775.0,7650.0,7725.0,7373.4658203125,40791300
2022-02-14,7700.0,7800.0,7625.0,7800.0,7445.052734375,38131600
2022-02-15,7800.0,7900.0,7675.0,7900.0,7540.501953125,33902200
2022-02-16,7925.0,7925.0,7750.0,7850.0,7492.77734375,37392500
2022-02-17,7875.0,7875.0,7675.0,7850.0,7492.77734375,51519400
2022-02-18,7825.0,7950.0,7750.0,7850.0,7492.77734375,40651600
2022-02-21,7850.0,7925.0,7850.0,7850.0,7492.77734375,15860400
2022-02-22,7825.0,7900.0,7775.0,7875.0,7516.6396484375,34738300
2022-02-23,7925.0,7950.0,7825.0,7875.0,7516.6396484375,42995500
2022-02-24,7725.0,7875.0,7650.0,7700.0,7349.603515625,85148500
2022-02-25,7725.0,7750.0,7650.0,7700.0,7349.603515625,81649900
2022-03-01,7675.0,7850.0,7650.0,7650.0,7301.87841796875,74766100
2022-03-02,7650.0,7725.0,7550.0,7625.0,7278.01611328125,55412000
2022-03-04,7700.0,7725.0,7600.0,7650.0,7301.87841796875,52457300
2022-03-07,7550.0,7625.0,7500.0,7550.0,7206.42919921875,68833800
2022-03-08,7625.0,7700.0,7550.0,7550.0,7206.42919921875,52036100
2022-03-09,7575.0,7725.0,7575.0,7625.0,7278.01611328125,57554600
2022-03-10,7700.0,7750.0,7600.0,7675.0,7325.7412109375,52901500
2022-03-11,7725.0,7725.0,7600.0,7650.0,7301.87841796875,61200800
2022-03-14,7650.0,7825.0,7625.0,7750.0,7397.328125,86756700
2022-03-15,7800.0,7875.0,7775.0,7775.0,7421.1904296875,73367700
2022-03-16,7800.0,8050.0,7800.0,7950.0,7588.22705078125,145954900
2022-03-17,8000.0,8100.0,7950.0,7950.0,7588.22705078125,117779500
2022-03-18,7975.0,8000.0,7875.0,7925.0,7564.3642578125,106116700
2022-03-21,7675.0,7725.0,7600.0,7650.0,7650.0,81182200
2022-03-22,7700.0,7750.0,7650.0,7675.0,7675.0,56336200
2022-03-23,7675.0,7800.0,7650.0,7775.0,7775.0,91947400
2022-03-24,7700.0,7925.0,7700.0,7925.0,7925.0,105454900
2022-03-25,7950.0,7975.0,7775.0,7850.0,7850.0,68041500
2022-03-28,7875.0,7900.0,7800.0,7875.0,7875.0,47677200
2022-03-29,7975.0,8025.0,7875.0,7925.0,7925.0,80056100
2022-03-30,7950.0,7975.0,7850.0,7875.0,7875.0,41238000
2022-03-31,7925.0,7975.0,7850.0,7900.0,7900.0,34587000
2022-04-01,7900.0,7900.0,7775.0,7875.0,7875.0,31456200
2022-04-04,7825.0,7900.0,7775.0,7825.0,7825.0,41006900
2022-04-05,7800.0,7875.0,7800.0,7825.0,7825.0,41189100
2022-04-06,7800.0,7800.0,7650.0,7675.0,7675.0,64738200
2022-04-07,7675.0,7775.0,7625.0,7700.0,7700.0,68081400
2022-04-08,7800.0,7800.0,7675.0,7700.0,7700.0,47311200
2022-04-11,7700.0,7750.0,7650.0,7675.0,7675.0,53983200
2022-04-12,7675.0,7750.0,7625.0,7700.0,7700.0,46345600
2022-04-13,7675.0,7750.0,7650.0,7725.0,7725.0,45279300
2022-04-14,7725.0,7750.0,7650.0,7675.0,7675.0,31637800
2022-04-18,7675.0,7725.0,7575.0,7625.0,7625.0,50748000
2022-04-19,7625.0,7675.0,7575.0,7575.0,7575.0,52254200
2022-04-20,7650.0,7900.0,7625.0,7850.0,7850.0,82177400
2022-04-21,8000.0,8400.0,7925.0,8300.0,8300.0,168681600
2022-04-22,8200.0,8325.0,8075.0,8275.0,8275.0,84150900
2022-04-25,8200.0,8450.0,8025.0,8225.0,8225.0,89541300
2022-04-26,8250.0,8425.0,8225.0,8350.0,8350.0,65965300
2022-04-27,8275.0,8425.0,8225.0,8225.0,8225.0,59136400
2022-04-28,8775.0,9075.0,8675.0,8950.0,8950.0,221581900
2022-05-09,8625.0,8675.0,8325.0,8325.0,8325.0,175818900
2022-05-10,7825.0,8175.0,7825.0,8100.0,8100.0,249222400
2022-05-11,8100.0,8200.0,8000.0,8000.0,8000.0,99461300
2022-05-12,7975.0,8050.0,7725.0,7875.0,7875.0,81363600
2022-05-13,7875.0,7900.0,7750.0,7800.0,7800.0,82753900
2022-05-17,7800.0,8000.0,7800.0,7850.0,7850.0,74774400
2022-05-18,7975.0,8025.0,7800.0,7900.0,7900.0,81259600
2022-05-19,7800.0,7925.0,7750.0,7900.0,7900.0,63870200
2022-05-20,7950.0,8050.0,7950.0,8000.0,8000.0,53433200
2022-05-23,8050.0,8075.0,7800.0,7875.0,7875.0,72002600
2022-05-24,7950.0,8050.0,7900.0,7925.0,7925.0,67277500
2022-05-25,7900.0,8050.0,7825.0,7850.0,7850.0,66317700
2022-05-27,8000.0,8125.0,7950.0,8100.0,8100.0,77539300
2022-05-30,8200.0,8200.0,8000.0,8200.0,8200.0,58808600
2022-05-31,8275.0,8500.0,8225.0,8500.0,8500.0,131027000
2022-06-02,8325.0,8350.0,8050.0,8200.0,8200.0,101510900
2022-06-03,8275.0,8300.0,8200.0,8200.0,8200.0,73980000
2022-06-06,8200.0,8350.0,8025.0,8150.0,8150.0,74392500
2022-06-07,8200.0,8350.0,8150.0,8300.0,8300.0,66336900
2022-06-08,8225.0,8425.0,8150.0,8400.0,8400.0,76704600
2022-06-09,8400.0,8500.0,8350.0,8425.0,8425.0,108402200
2022-06-10,8275.0,8325.0,8150.0,8175.0,8175.0,82559800
2022-06-13,8000.0,8100.0,7950.0,8100.0,8100.0,61233600
2022-06-14,8000.0,8200.0,8000.0,8200.0,8200.0,50068300
2022-06-15,8125.0,8325.0,8125.0,8300.0,8300.0,71200400
2022-06-16,8500.0,8500.0,8300.0,8375.0,8375.0,93346300
2022-06-17,8175.0,8250.0,8075.0,8075.0,8075.0,78418100
2022-06-20,8100.0,8250.0,8050.0,8250.0,8250.0,37489100
2022-06-21,8300.0,8350.0,8200.0,8250.0,8250.0,31498300
2022-06-22,8200.0,8275.0,8125.0,8150.0,8150.0,44153300
2022-06-23,8150.0,8225.0,8100.0,8150.0,8150.0,24408700
2022-06-24,8200.0,8300.0,8150.0,8300.0,8300.0,30319200
2022-06-27,8400.0,8400.0,8075.0,8225.0,8225.0,38287200
2022-06-28,8150.0,8200.0,8000.0,8125.0,8125.0,55065600
2022-06-29,8100.0,8125.0,7950.0,7950.0,7950.0,56608200
2022-06-30,8000.0,8100.0,7900.0,7925.0,7925.0,62753800
2022-07-01,7875.0,7925.0,7575.0,7600.0,7600.0,95836100
2022-07-04,7575.0,7675.0,7275.0,7400.0,7400.0,123208500
2022-07-05,7450.0,7725.0,7450.0,7650.0,7650.0,45459900
2022-07-06,7650.0,7650.0,7350.0,7525.0,7525.0,90406400
2022-07-07,7500.0,7550.0,7425.0,7425.0,7425.0,60222400
2022-07-08,7550.0,7550.0,7400.0,7475.0,7475.0,28578300
2022-07-11,7475.0,7525.0,7400.0,7475.0,7475.0,11430400
2022-07-12,7475.0,7475.0,7375.0,7425.0,7425.0,25762200
2022-07-13,7400.0,7425.0,7275.0,7275.0,7275.0,71247100
2022-07-14,7250.0,7375.0,7200.0,7275.0,7275.0,79219100
2022-07-15,7300.0,7400.0,7175.0,7175.0,7175.0,95974700
2022-07-18,7225.0,7350.0,7225.0,7350.0,7350.0,76039200
2022-07-19,7350.0,7450.0,7275.0,7425.0,7425.0,64481800
2022-07-20,7550.0,7950.0,7550.0,7900.0,7900.0,107856300
2022-07-21,8000.0,8000.0,7725.0,7900.0,7900.0,62849600
2022-07-22,7925.0,7925.0,7775.0,7850.0,7850.0,27230600
2022-07-25,7875.0,7900.0,7775.0,7775.0,7775.0,15375300
2022-07-26,7825.0,8025.0,7800.0,8000.0,8000.0,29158800
2022-07-27,8050.0,8125.0,8000.0,8100.0,8100.0,43719600
2022-07-28,8025.0,8200.0,8025.0,8050.0,8050.0,47213700
2022-07-29,8225.0,8350.0,8150.0,8275.0,8275.0,66354700
2022-08-01,8200.0,8225.0,7975.0,7975.0,7975.0,47954500
2022-08-02,8000.0,8175.0,7975.0,8175.0,8175.0,28729100
2022-08-03,8175.0,8250.0,8050.0,8250.0,8250.0,27911400
2022-08-04,8300.0,8300.0,8150.0,8250.0,8250.0,37594300
2022-08-05,8275.0,8300.0,8175.0,8250.0,8250.0,32075400
2022-08-08,8250.0,8350.0,8225.0,8350.0,8350.0,41261000
2022-08-09,8425.0,8600.0,8400.0,8475.0,8475.0,58574100
2022-08-10,8350.0,8600.0,8250.0,8600.0,8600.0,39975100
2022-08-11,8625.0,8675.0,8425.0,8525.0,8525.0,53313700
2022-08-12,8525.0,8575.0,8425.0,8475.0,8475.0,31313100
2022-08-15,8450.0,8550.0,8400.0,8450.0,8450.0,22232400
2022-08-16,8550.0,8650.0,8475.0,8525.0,8525.0,54630200
2022-08-18,8775.0,8800.0,8575.0,8600.0,8600.0,58346600
2022-08-19,8600.0,8650.0,8500.0,8500.0,8500.0,24145100
2022-08-22,8425.0,8550.0,8350.0,8525.0,8525.0,60699900
2022-08-23,8500.0,8675.0,8450.0,8625.0,8625.0,47776700
2022-08-24,8600.0,8700.0,8550.0,8625.0,8625.0,30479100
2022-08-25,8550.0,8625.0,8425.0,8575.0,8575.0,38627400
2022-08-26,8625.0,8650.0,8500.0,8500.0,8500.0,41178300
2022-08-29,8400.0,8600.0,8350.0,8550.0,8550.0,31341900
2022-08-30,8625.0,8750.0,8575.0,8650.0,8650.0,54824700
2022-08-31,8500.0,8850.0,8450.0,8850.0,8850.0,75815800
2022-09-01,8850.0,8950.0,8675.0,8925.0,8925.0,60483900
